iso3,year,gdp
PRT,2010,238113000000
PRT,2011,245118000000
PRT,2012,216224000000
PRT,2013,226434000000
PRT,2014,229902000000
PRT,2015,199394000000
PRT,2016,206426000000
PRT,2017,221358000000
PRT,2018,242313000000
PRT,2019,239987000000
PRT,2020,229032000000
PRI,1990,30603919000
PRI,1991,32287031000
PRI,1992,34630430000
PRI,1993,36922456000
PRI,1994,39690630000
PRI,1995,42647331000
PRI,1996,45340835000
PRI,1997,48187039000
PRI,1998,54086400000
PRI,1999,57841000000
PRI,2000,61701800000
PRI,2001,69208400000
PRI,2002,71623500000
PRI,2003,74827400000
PRI,2004,80322313000
PRI,2005,83914521300
PRI,2006,87276164400
PRI,2007,89524131600
PRI,2008,93639300000
PRI,2009,96385600000
PRI,2010,98381300000
PRI,2011,100352000000
PRI,2012,101565000000
PRI,2013,102450000000
PRI,2014,102446000000
PRI,2015,103376000000
PRI,2016,104337000000
PRI,2017,103446000000
PRI,2018,100958000000
PRI,2019,105126000000
PRI,2020,103131000000
QAT,1990,7360439423
QAT,1991,6883516484
QAT,1992,7646153984
QAT,1993,7156593654
QAT,1994,7374450769
QAT,1995,8137911978
QAT,1996,9059340385
QAT,1997,11297802115
QAT,1998,10255495027
QAT,1999,12393131868
QAT,2000,17759890110
QAT,2001,17538461538
QAT,2002,19363736264
QAT,2003,23533791209
QAT,2004,31734065934
QAT,2005,44530494505
QAT,2006,60882142857
QAT,2007,79712087912
QAT,2008,115270000000
QAT,2009,97798351648
QAT,2010,125122000000
QAT,2011,167775000000
QAT,2012,186834000000
QAT,2013,198728000000
QAT,2014,206225000000
QAT,2015,161740000000
QAT,2016,151732000000
QAT,2017,161099000000
QAT,2018,183335000000
QAT,2019,176371000000
QAT,2020,144411000000
ROU,1990,38247882300
ROU,1991,28850634900
ROU,1992,25121666667
ROU,1993,26361160450
ROU,1994,30072805104
ROU,1995,37430162103
ROU,1996,36937074278
ROU,1997,35575214078
ROU,1998,41696091974
ROU,1999,35953156754
ROU,2000,37253739511
ROU,2001,40395116581
ROU,2002,46065502703
ROU,2003,57806384143
ROU,2004,74973656852
ROU,2005,98454380120
ROU,2006,122024000000
ROU,2007,174589000000
ROU,2008,214317000000
ROU,2009,174102000000
ROU,2010,170029000000
ROU,2011,192614000000
ROU,2012,179133000000
ROU,2013,189789000000
ROU,2014,199714000000
ROU,2015,177884000000
ROU,2016,185288000000
ROU,2017,210147000000
ROU,2018,243316000000
ROU,2019,251018000000
ROU,2020,251363000000
RUS,1990,517014000000
RUS,1991,517963000000
RUS,1992,460291000000
RUS,1993,435084000000
RUS,1994,395077000000
RUS,1995,395537000000
RUS,1996,391725000000
RUS,1997,404929000000
RUS,1998,270955000000
RUS,1999,195907000000
RUS,2000,259710000000
RUS,2001,306602000000
RUS,2002,345470000000
RUS,2003,430347000000
RUS,2004,591017000000
RUS,2005,764016000000
RUS,2006,989932000000
RUS,2007,1299700000000
RUS,2008,1660850000000
RUS,2009,1222650000000
RUS,2010,1524920000000
RUS,2011,2045920000000
RUS,2012,2208290000000
RUS,2013,2292470000000
RUS,2014,2059240000000
RUS,2015,1363480000000
RUS,2016,1276790000000
RUS,2017,1574200000000
RUS,2018,1657330000000
RUS,2019,1693120000000
RUS,2020,1493080000000
RWA,1990,2550185679
RWA,1991,1911600237
RWA,1992,2029026962
RWA,1993,1971525712
RWA,1994,753636370.5
RWA,1995,1293535193
RWA,1996,1382334879
RWA,1997,1851558197
RWA,1998,1989343546
RWA,1999,2157108767
RWA,2000,2068837212
RWA,2001,1966600292
RWA,2002,1966004243
RWA,2003,2138237346
RWA,2004,2376495587
RWA,2005,2933819820
RWA,2006,3319783952
RWA,2007,4070508543
RWA,2008,5179853221
RWA,2009,5674476707
RWA,2010,6124756894
RWA,2011,6884912957
RWA,2012,7654762345
RWA,2013,7819963627
RWA,2014,8238966247
RWA,2015,8543759089
RWA,2016,8695272095
RWA,2017,9252834120
RWA,2018,9637904553
RWA,2019,10349299856
RWA,2020,10174387614
WSM,1990,125766269.8
WSM,1991,125597205.4
WSM,1992,132303041.4
WSM,1993,133122897.2
WSM,1994,221098106.5
WSM,1995,224865731.4
WSM,1996,249907868.8
WSM,1997,285475591.9
WSM,1998,269485244.2
WSM,1999,255408060.3
WSM,2000,258856139.8
WSM,2001,266299591.5
WSM,2002,281790134.2
WSM,2003,333426188.4
WSM,2004,407747565.1
WSM,2005,476801793.2
WSM,2006,499923757.8
WSM,2007,573548459.8
WSM,2008,641346191.7
WSM,2009,628006115.4
WSM,2010,680260907.2
WSM,2011,744097050.2
WSM,2012,773141661.2
WSM,2013,797736334.3
WSM,2014,796683519.6
WSM,2015,824150498.7
WSM,2016,843924796.7
WSM,2017,884844384.5
WSM,2018,878448433.4
WSM,2019,912950466.1
WSM,2020,868898358.3
SMR,1999,1109098658
SMR,2000,1005159388
SMR,2001,1077413479
SMR,2002,1168269231
SMR,2003,1464326161
SMR,2004,1723750000
SMR,2005,1785847531
SMR,2006,1908167106
SMR,2007,2185874624
SMR,2008,2393437820
SMR,2009,2056126702
SMR,2010,1881191950
SMR,2011,1813717695
SMR,2012,1604701051
SMR,2013,1678741202
SMR,2014,1673910988
SMR,2015,1419400404
SMR,2016,1468342431
SMR,2017,1528621195
SMR,2018,1655354304
SMR,2019,1616188702
SMR,2020,1541247884
STP,1990,119297935.7
STP,1991,107484142.7
STP,1992,94861780.62
STP,1993,125742228.8
STP,1994,131338414.6
STP,1995,103695236.8
STP,1996,135188165.7
STP,1997,91920274.24
STP,1998,72285403.84
STP,1999,77302211.92
STP,2000,76198394.82
STP,2001,75951133.38
STP,2002,85171073.88
STP,2003,102085769.1
STP,2004,114582283.9
STP,2005,136450662.4
STP,2006,142775104.1
STP,2007,149146918.9
STP,2008,188021165
STP,2009,200668065
STP,2010,190021192.5
STP,2011,226455001.2
STP,2012,229371348.2
STP,2013,267041747.6
STP,2014,293119143.2
STP,2015,259999643
STP,2016,292267272.2
STP,2017,322002845.2
STP,2018,383717327.8
STP,2019,412976064.5
STP,2020,471229484.6
SAU,1990,117630000000
SAU,1991,132223000000
SAU,1992,137088000000
SAU,1993,132968000000
SAU,1994,135175000000
SAU,1995,143343000000
SAU,1996,158662000000
SAU,1997,165964000000
SAU,1998,146775000000
SAU,1999,161717000000
SAU,2000,189515000000
SAU,2001,184138000000
SAU,2002,189606000000
SAU,2003,215808000000
SAU,2004,258742000000
SAU,2005,328460000000
SAU,2006,376900000000
SAU,2007,415965000000
SAU,2008,519797000000
SAU,2009,429098000000
SAU,2010,528207000000
SAU,2011,676635000000
SAU,2012,741850000000
SAU,2013,753865000000
SAU,2014,766606000000
SAU,2015,669484000000
SAU,2016,666000000000
SAU,2017,714995000000
SAU,2018,846584000000
SAU,2019,838565000000
SAU,2020,734271000000
SEN,1990,7390967360
SEN,1991,7255210470
SEN,1992,7769817840
SEN,1993,7367986241
SEN,1994,5034588196
SEN,1995,6326342633
SEN,1996,6559712166
SEN,1997,6041478726
SEN,1998,6505607909
SEN,1999,6592834933
SEN,2000,6013185004
SEN,2001,6507824829
SEN,2002,7006402320
SEN,2003,8768721563
SEN,2004,10076816667
SEN,2005,11009033438
SEN,2006,11697918243
SEN,2007,13994218413
SEN,2008,16853989628
SEN,2009,16145867495
SEN,2010,16121315909
SEN,2011,17814283639
SEN,2012,17660870412
SEN,2013,18918667725
SEN,2014,19797253440
SEN,2015,17774766696
SEN,2016,19040312333
SEN,2017,20996562944
SEN,2018,23116701556
SEN,2019,23403995992
SEN,2020,24530513038
SRB,1993,19374911220
SRB,1994,20302145339
SRB,1995,16832598870
SRB,1996,21818007449
SRB,1997,25676488000
SRB,1998,19457979423
SRB,1999,19388663551
SRB,2000,6875845987
SRB,2001,12960546471
SRB,2002,17120906918
SRB,2003,22482365322
SRB,2004,26141968161
SRB,2005,27683225959
SRB,2006,32482070360
SRB,2007,43170990616
SRB,2008,52194221469
SRB,2009,45162894381
SRB,2010,41819468692
SRB,2011,49258136129
SRB,2012,43309252921
SRB,2013,48394239475
SRB,2014,47062202419
SRB,2015,39655949731
SRB,2016,40692661657
SRB,2017,44179075779
SRB,2018,50640662859
SRB,2019,51514242939
SRB,2020,53356484591
SYC,1990,392163560.9
SYC,1991,398307169.9
SYC,1992,461409398.9
SYC,1993,504230620.6
SYC,1994,517570058.2
SYC,1995,540733047.7
SYC,1996,535250347.1
SYC,1997,598966982.4
SYC,1998,647287375.8
SYC,1999,662838614.9
SYC,2000,654212394.3
SYC,2001,662064155.9
SYC,2002,742134837.5
SYC,2003,750847230.1
SYC,2004,893012218.2
SYC,2005,977899381.8
SYC,2006,1081441283
SYC,2007,1077308814
SYC,2008,979597394.3
SYC,2009,850901620.4
SYC,2010,981616542.3
SYC,2011,1058918707
SYC,2012,1089407839
SYC,2013,1333160407
SYC,2014,1387577870
SYC,2015,1432403352
SYC,2016,1568513348
SYC,2017,1675370641
SYC,2018,1784313927
SYC,2019,1868690097
SYC,2020,1382551752
SLE,1990,649644097.6
SLE,1991,780098205.2
SLE,1992,679997997.6
SLE,1993,768812334.8
SLE,1994,911915970.7
SLE,1995,870758739.4
SLE,1996,941742152.7
SLE,1997,850218033.6
SLE,1998,672375927.3
SLE,1999,669384768.9
SLE,2000,635874002.2
SLE,2001,1074851475
SLE,2002,1236235827
SLE,2003,1369685677
SLE,2004,1430217081
SLE,2005,1627058425
SLE,2006,1862116291
SLE,2007,2126679544
SLE,2008,2451896435
SLE,2009,2419014960
SLE,2010,2578159804
SLE,2011,2932274309
SLE,2012,3789251613
SLE,2013,4920343317
SLE,2014,5015180725
SLE,2015,4252029354
SLE,2016,3862721266
SLE,2017,3719443418
SLE,2018,4085114388
SLE,2019,4076578699
SLE,2020,4062906266
SGP,1990,36144336769
SGP,1991,45466164978
SGP,1992,52131320033
SGP,1993,60603815716
SGP,1994,73688724431
SGP,1995,87812540788
SGP,1996,96293086513
SGP,1997,100124000000
SGP,1998,85728207782
SGP,1999,86286849755
SGP,2000,96076539926
SGP,2001,89793790670
SGP,2002,92538372870
SGP,2003,97646401096
SGP,2004,115034000000
SGP,2005,127808000000
SGP,2006,148627000000
SGP,2007,180942000000
SGP,2008,193617000000
SGP,2009,194150000000
SGP,2010,239808000000
SGP,2011,279356000000
SGP,2012,295093000000
SGP,2013,307576000000
SGP,2014,314864000000
SGP,2015,307999000000
SGP,2016,319054000000
SGP,2017,343257000000
SGP,2018,376893000000
SGP,2019,376902000000
SGP,2020,349488000000
SXM,2011,936089385.5
SXM,2012,985865921.8
SXM,2013,1022905028
SXM,2014,1361811508
SXM,2015,1417888715
SXM,2016,1427017207
SXM,2017,1353212123
SXM,2018,1259200447
SXM,2019,1407880447
SXM,2020,1236428101
SVK,1990,12747380650
SVK,1991,14272201755
SVK,1992,15495514297
SVK,1993,16520676974
SVK,1994,20162936291
SVK,1995,25840146405
SVK,1996,27925036755
SVK,1997,27706028096
SVK,1998,29856000671
SVK,1999,30463670124
SVK,2000,29242558797
SVK,2001,30778781607
SVK,2002,35297794386
SVK,2003,46919965224
SVK,2004,57437444469
SVK,2005,62808723477
SVK,2006,70767338922
SVK,2007,86563986799
SVK,2008,100880000000
SVK,2009,89399303222
SVK,2010,91162836320
SVK,2011,99922685425
SVK,2012,94623731086
SVK,2013,98935222175
SVK,2014,101437000000
SVK,2015,88900883131
SVK,2016,89952699525
SVK,2017,95649966261
SVK,2018,106138000000
SVK,2019,105712000000
SVK,2020,106738000000
SVN,1990,19817923036
SVN,1991,14444213920
SVN,1992,14267106464
SVN,1993,14439020929
SVN,1994,16389101594
SVN,1995,21352224019
SVN,1996,21507232649
SVN,1997,20763101741
SVN,1998,22146231968
SVN,1999,22711384311
SVN,2000,20289627637
SVN,2001,20876309970
SVN,2002,23489890274
SVN,2003,29634713641
SVN,2004,34414784504
SVN,2005,36206395971
SVN,2006,39481045038
SVN,2007,48067401207
SVN,2008,55779427740
SVN,2009,50567734886
SVN,2010,48208240226
SVN,2011,51583869785
SVN,2012,46577793184
SVN,2013,48415657265
SVN,2014,49997186439
SVN,2015,43107506024
SVN,2016,44766722791
SVN,2017,48589100043
SVN,2018,54177882426
SVN,2019,54386654314
SVN,2020,53734526854
SLB,1990,214877666.7
SLB,1991,227540473.3
SLB,1992,269034595.8
SLB,1993,300746361.1
SLB,1994,402837005.3
SLB,1995,469443201.5
SLB,1996,510586430.2
SLB,1997,526554006
SLB,1998,457579840.2
SLB,1999,488024514.4
SLB,2000,419842674.2
SLB,2001,409508553
SLB,2002,346406738.9
SLB,2003,417668983.4
SLB,2004,468005318.6
SLB,2005,552864570.2
SLB,2006,617258154.3
SLB,2007,695295347.6
SLB,2008,776337691.8
SLB,2009,805557562.6
SLB,2010,898133684.9
SLB,2011,1063895361
SLB,2012,1185215418
SLB,2013,1285911586
SLB,2014,1335571421
SLB,2015,1307909888
SLB,2016,1379490304
SLB,2017,1469789119
SLB,2018,1615478393
SLB,2019,1619155017
SLB,2020,1536145814
SOM,1990,1031282081
SOM,1991,717974929.8
SOM,1992,709297578.5
SOM,1993,1260132956
SOM,1994,1481205098
SOM,1995,1534756135
SOM,1996,1792234297
SOM,1997,2191749014
SOM,1998,2962047564
SOM,1999,3045751528
SOM,2000,3412797450
SOM,2001,2252847465
SOM,2002,2192684135
SOM,2003,2836724352
SOM,2004,3859592813
SOM,2005,4683246454
SOM,2006,5026743282
SOM,2007,5430713729
SOM,2008,5913620293
SOM,2009,2948594552
SOM,2010,2687807004
SOM,2011,2906000097
SOM,2012,4041702389
SOM,2013,5836021227
SOM,2014,6537360533
SOM,2015,6984947145
SOM,2016,7390796617
SOM,2017,8252394373
SOM,2018,8278212314
SOM,2019,9420431258
SOM,2020,9204140383
ZAF,1990,126048000000
ZAF,1991,135204000000
ZAF,1992,146956000000
ZAF,1993,147195000000
ZAF,1994,153513000000
ZAF,1995,171736000000
ZAF,1996,163235000000
ZAF,1997,168978000000
ZAF,1998,152983000000
ZAF,1999,151517000000
ZAF,2000,151753000000
ZAF,2001,135430000000
ZAF,2002,129088000000
ZAF,2003,197019000000
ZAF,2004,255807000000
ZAF,2005,288867000000
ZAF,2006,303859000000
ZAF,2007,333077000000
ZAF,2008,316131000000
ZAF,2009,329754000000
ZAF,2010,417364000000
ZAF,2011,458199000000
ZAF,2012,434401000000
ZAF,2013,400886000000
ZAF,2014,381199000000
ZAF,2015,346710000000
ZAF,2016,323586000000
ZAF,2017,381449000000
ZAF,2018,405261000000
ZAF,2019,389330000000
ZAF,2020,338291000000
SSD,2008,14586253383
SSD,2009,12231264525
SSD,2010,14602072411
SSD,2011,14907308933
SSD,2012,11931472169
SSD,2013,18426469017
SSD,2014,13962212847
SSD,2015,11997800760
ESP,1990,536559000000
ESP,1991,577166000000
ESP,1992,630916000000
ESP,1993,525076000000
ESP,1994,530563000000
ESP,1995,614609000000
ESP,1996,642589000000
ESP,1997,590077000000
ESP,1998,619215000000
ESP,1999,634908000000
ESP,2000,598363000000
ESP,2001,627830000000
ESP,2002,708757000000
ESP,2003,907492000000
ESP,2004,1069060000000
ESP,2005,1153720000000
ESP,2006,1260400000000
ESP,2007,1474000000000
ESP,2008,1631860000000
ESP,2009,1491470000000
ESP,2010,1422110000000
ESP,2011,1480710000000
ESP,2012,1324750000000
ESP,2013,1355580000000
ESP,2014,1371820000000
ESP,2015,1196160000000
ESP,2016,1233550000000
ESP,2017,1313250000000
ESP,2018,1421700000000
ESP,2019,1394320000000
ESP,2020,1278130000000
LKA,1990,8032551173
LKA,1991,9000362582
LKA,1992,9703011636
LKA,1993,10338679636
LKA,1994,11717604209
LKA,1995,13029697561
LKA,1996,13897738375
LKA,1997,15091913884
LKA,1998,15794972847
LKA,1999,15656327860
LKA,2000,16330814180
LKA,2001,15749753805
LKA,2002,16536535647
LKA,2003,18881765437
LKA,2004,20662525941
LKA,2005,24405791045
LKA,2006,28279802406
LKA,2007,32350238760
LKA,2008,40713826215
LKA,2009,42066224093
LKA,2010,58636161082
LKA,2011,67753284044
LKA,2012,70447216891
LKA,2013,77000578167
LKA,2014,82528535714
LKA,2015,85140955389
LKA,2016,88012282206
LKA,2017,94376237797
LKA,2018,94493871201
LKA,2019,89014978344
LKA,2020,84304298771
KNA,1990,217259259.3
KNA,1991,220540740.7
KNA,1992,242137037
KNA,1993,263755555.6
KNA,1994,295159259.3
KNA,1995,313485185.2
KNA,1996,333944444.4
KNA,1997,374641308
KNA,1998,383257331.4
KNA,1999,406595484.4
KNA,2000,421695769.8
KNA,2001,458643829
KNA,2002,481077373.7
KNA,2003,469869869.9
KNA,2004,506900000
KNA,2005,547203703.7
KNA,2006,644414814.8
KNA,2007,689285185.2
KNA,2008,777691333.3
KNA,2009,774273111.1
KNA,2010,778718518.5
KNA,2011,836092592.6
KNA,2012,825381481.5
KNA,2013,874896296.3
KNA,2014,952111111.1
KNA,2015,957222222.2
KNA,2016,1006818519
KNA,2017,1056977778
KNA,2018,1076548148
KNA,2019,1107855556
KNA,2020,883922222.2
LCA,1990,579629629.6
LCA,1991,613703703.7
LCA,1992,674074074.1
LCA,1993,684814814.8
LCA,1994,713703703.7
LCA,1995,762962963
LCA,1996,788888888.9
LCA,1997,805925925.9
LCA,1998,877407407.4
LCA,1999,921851851.9
LCA,2000,932592592.6
LCA,2001,892592592.6
LCA,2002,900000000
LCA,2003,987407407.4
LCA,2004,1066666667
LCA,2005,1135555556
LCA,2006,1268319185
LCA,2007,1336088815
LCA,2008,1437731111
LCA,2009,1401507889
LCA,2010,1482385185
LCA,2011,1568370370
LCA,2012,1598207407
LCA,2013,1660222222
LCA,2014,1749185185
LCA,2015,1807640741
LCA,2016,1868544444
LCA,2017,1998503704
LCA,2018,2060955556
LCA,2019,2092081549
LCA,2020,1497825994
MAF,2011,775875748.5
MAF,2014,772921958.5
MAF,2019,652206037.1
VCT,1990,240366666.7
VCT,1991,254829629.6
VCT,1992,277955555.6
VCT,1993,286307407.4
VCT,1994,289437037
VCT,1995,316007407.4
VCT,1996,331488888.9
VCT,1997,347770370.4
VCT,1998,373618518.5
VCT,1999,390718518.5
VCT,2000,427946037
VCT,2001,462072333.3
VCT,2002,487763851.9
VCT,2003,509090888.9
VCT,2004,549900185.2
VCT,2005,579948925.9
VCT,2006,643501148.1
VCT,2007,713596666.7
VCT,2008,732663259.3
VCT,2009,714300259.3
VCT,2010,720447888.9
VCT,2011,713796370.4
VCT,2012,730032592.6
VCT,2013,764781259.3
VCT,2014,770900000
VCT,2015,786555555.6
VCT,2016,814303703.7
VCT,2017,844040740.7
VCT,2018,884329629.6
VCT,2019,910766666.7
VCT,2020,869111111.1
SDN,1990,33641222222
SDN,1991,44168918919
SDN,1992,7031909434
SDN,1993,8881005436
SDN,1994,12793794737
SDN,1995,13830363900
SDN,1996,9018300725
SDN,1997,11681175864
SDN,1998,11250221537
SDN,1999,10682028340
SDN,2000,12257299147
SDN,2001,15716361792
SDN,2002,18137128388
SDN,2003,21355298460
SDN,2004,26646007251
SDN,2005,35182711988
SDN,2006,45263831634
SDN,2007,59440139775
SDN,2008,64833083257
SDN,2009,51621044077
SDN,2010,58962978034
SDN,2011,55018567211
SDN,2012,37632919967
SDN,2013,43024018082
SDN,2014,49516748618
SDN,2015,51726758677
SDN,2016,42630376000
SDN,2017,41283617976
SDN,2018,32333780383
SDN,2019,32338079165
SDN,2020,27034593750
SUR,1990,388400000
SUR,1991,448100000
SUR,1992,404600000
SUR,1993,428764705.9
SUR,1994,605492537.3
SUR,1995,691590497.7
SUR,1996,861372806.2
SUR,1997,926422500
SUR,1998,1110850000
SUR,1999,886290697.7
SUR,2000,947671969.7
SUR,2001,834279357.8
SUR,2002,1093574468
SUR,2003,1274190311
SUR,2004,1484092538
SUR,2005,1793410397
SUR,2006,2626380435
SUR,2007,2936612022
SUR,2008,3532969035
SUR,2009,3875409836
SUR,2010,4368370998
SUR,2011,4422276622
SUR,2012,4980000000
SUR,2013,5145757576
SUR,2014,5240606061
SUR,2015,5126237646
SUR,2016,3317421648
SUR,2017,3591679431
SUR,2018,3996198867
SUR,2019,4016040575
SUR,2020,2911807496
SWE,1990,261846000000
SWE,1991,274229000000
SWE,1992,284321000000
SWE,1993,212953000000
SWE,1994,229034000000
SWE,1995,267306000000
SWE,1996,291744000000
SWE,1997,268146000000
SWE,1998,270809000000
SWE,1999,274072000000
SWE,2000,262835000000
SWE,2001,242396000000
SWE,2002,266849000000
SWE,2003,334337000000
SWE,2004,385118000000
SWE,2005,392218000000
SWE,2006,423093000000
SWE,2007,491253000000
SWE,2008,517706000000
SWE,2009,436537000000
SWE,2010,495813000000
SWE,2011,574094000000
SWE,2012,552484000000
SWE,2013,586842000000
SWE,2014,581964000000
SWE,2015,505104000000
SWE,2016,515655000000
SWE,2017,541019000000
SWE,2018,555455000000
SWE,2019,533880000000
SWE,2020,547054000000
CHE,1990,265764000000
CHE,1991,268902000000
CHE,1992,279921000000
CHE,1993,272238000000
CHE,1994,301375000000
CHE,1995,352836000000
CHE,1996,340104000000
CHE,1997,294788000000
CHE,1998,303459000000
CHE,1999,297874000000
CHE,2000,279216000000
CHE,2001,286583000000
CHE,2002,309301000000
CHE,2003,362075000000
CHE,2004,403913000000
CHE,2005,418285000000
CHE,2006,441635000000
CHE,2007,490741000000
CHE,2008,567268000000
CHE,2009,554213000000
CHE,2010,598851000000
CHE,2011,715888000000
CHE,2012,686420000000
CHE,2013,706235000000
CHE,2014,726538000000
CHE,2015,694118000000
CHE,2016,687895000000
CHE,2017,695201000000
CHE,2018,725569000000
CHE,2019,721369000000
CHE,2020,741999000000
SYR,1990,12308624284
SYR,1991,12981833333
SYR,1992,13253565899
SYR,1993,13695962019
SYR,1994,10122020000
SYR,1995,11396706587
SYR,1996,13789560878
SYR,1997,14505233463
SYR,1998,15200846154
SYR,1999,15873875969
SYR,2000,18937052543
SYR,2001,20237024725
SYR,2002,20669357462
SYR,2003,21828144686
SYR,2004,25086950495
SYR,2005,28858965517
SYR,2006,33751788856
SYR,2007,40465318382
SYR,2008,52557913193
SYR,2009,54111735242
SYR,2010,61390831318
SYR,2011,67539427671
SYR,2012,43190317725
SYR,2013,21361254648
SYR,2014,21502061462
SYR,2015,16466863097
SYR,2016,12597854884
SYR,2017,16369843341
SYR,2018,21497782881
SYR,2019,22583045053
SYR,2020,11155888304
TJK,1990,2603571429
TJK,1991,2550943396
TJK,1992,1908554572
TJK,1993,1646623195
TJK,1994,1522001206
TJK,1995,1231561860
TJK,1996,1043654822
TJK,1997,921518032.9
TJK,1998,1320199582
TJK,1999,1086612290
TJK,2000,860541842.3
TJK,2001,1080772551
TJK,2002,1221106220
TJK,2003,1555318261
TJK,2004,2076176869
TJK,2005,2312352021
TJK,2006,2830213849
TJK,2007,3719524541
TJK,2008,5161299725
TJK,2009,4979472364
TJK,2010,5642221099
TJK,2011,6522756255
TJK,2012,7633036903
TJK,2013,8448411318
TJK,2014,9112605459
TJK,2015,8271431485
TJK,2016,6992416097
TJK,2017,7536402853
TJK,2018,7764999999
TJK,2019,8300813599
TJK,2020,8133963551
TZA,1990,6184384225
TZA,1991,7197768159
TZA,1992,6681997469
TZA,1993,6182872708
TZA,1994,6550480484
TZA,1995,7631431840
TZA,1996,9433528150
TZA,1997,11158197942
TZA,1998,12172790056
TZA,1999,12704334196
TZA,2000,13371767082
TZA,2001,13563990022
TZA,2002,14129651896
TZA,2003,15211487709
TZA,2004,16673062473
TZA,2005,18395383647
TZA,2006,18619859795
TZA,2007,21860434823
TZA,2008,27947821398
TZA,2009,29400573554
TZA,2010,32012892919
TZA,2011,34657140096
TZA,2012,39650394363
TZA,2013,45648857242
TZA,2014,49986726461
TZA,2015,47413919817
TZA,2016,49774409374
TZA,2017,53274884533
TZA,2018,57003712892
TZA,2019,61026731926
TZA,2020,66068737786
THA,1990,85343190719
THA,1991,98234714971
THA,1992,111453000000
THA,1993,128889000000
THA,1994,146684000000
THA,1995,169279000000
THA,1996,183035000000
THA,1997,150180000000
THA,1998,113676000000
THA,1999,126669000000
THA,2000,126392000000
THA,2001,120296000000
THA,2002,134301000000
THA,2003,152281000000
THA,2004,172896000000
THA,2005,189318000000
THA,2006,221758000000
THA,2007,262943000000
THA,2008,291383000000
THA,2009,281711000000
THA,2010,341105000000
THA,2011,370819000000
THA,2012,397558000000
THA,2013,420334000000
THA,2014,407339000000
THA,2015,401296000000
THA,2016,413366000000
THA,2017,456357000000
THA,2018,506754000000
THA,2019,543977000000
THA,2020,500462000000
TLS,1990,128210141.8
TLS,1991,147713000
TLS,1992,187891500
TLS,1993,216914400
TLS,1994,239040500
TLS,1995,262819900
TLS,1996,306956900
TLS,1997,319972700
TLS,1998,325729800
TLS,1999,225357600
TLS,2000,366924300
TLS,2001,477443500
TLS,2002,469455500
TLS,2003,490439100
TLS,2004,440772000
TLS,2005,462268000
TLS,2006,453792400
TLS,2007,542795400
TLS,2008,648523600
TLS,2009,726937800
TLS,2010,881909300
TLS,2011,1042534600
TLS,2012,1160555000
TLS,2013,1395727400
TLS,2014,1447535200
TLS,2015,1595205100
TLS,2016,1652603700
TLS,2017,1598208400
TLS,2018,1566157200
TLS,2019,2027034000
TLS,2020,2162619200
TGO,1990,2299665506
TGO,1991,2262767860
TGO,1992,2390796916
TGO,1993,1741944426
TGO,1994,1387662121
TGO,1995,1849110468
TGO,1996,2069506015
TGO,1997,2116818623
TGO,1998,2241650112
TGO,1999,2226577204
TGO,2000,2106848752
TGO,2001,2093498674
TGO,2002,2410199032
TGO,2003,2987984051
TGO,2004,3191561509
TGO,2005,3221910408
TGO,2006,3320907722
TGO,2007,3759964943
TGO,2008,4578849658
TGO,2009,4721890900
TGO,2010,4746389532
TGO,2011,5422442166
TGO,2012,5413544659
TGO,2013,6021732977
TGO,2014,6393318262
TGO,2015,5755461035
TGO,2016,6071170959
TGO,2017,6387422518
TGO,2018,7029300383
TGO,2019,6992700101
TGO,2020,7400284168
TON,1990,113563821.6
TON,1991,132201141.4
TON,1992,137066290.6
TON,1993,138489884.4
TON,1994,195990986.2
TON,1995,208871665.7
TON,1996,222100576.3
TON,1997,214991452.3
TON,1998,191504892.8
TON,1999,199208717.5
TON,2000,204848487.8
TON,2001,181117230.4
TON,2002,182764280.8
TON,2003,202246591.2
TON,2004,230657627.2
TON,2005,261803684.2
TON,2006,292230662.4
TON,2007,298519024.1
TON,2008,344436582.1
TON,2009,312377678.8
TON,2010,366832215.2
TON,2011,414533117.7
TON,2012,470705196.4
TON,2013,450650633
TON,2014,439877614.4
TON,2015,437003078.6
TON,2016,420548712.4
TON,2017,460374354.8
TON,2018,488906838.6
TON,2019,512053692.1
TON,2020,484796854.9
TTO,1990,5068000000
TTO,1991,5307905882
TTO,1992,5439552941
TTO,1993,4669488516
TTO,1994,4947205860
TTO,1995,5329214163
TTO,1996,5759537726
TTO,1997,5737751332
TTO,1998,6043694330
TTO,1999,6808982521
TTO,2000,8154338233
TTO,2001,8824873259
TTO,2002,9008273721
TTO,2003,11305459802
TTO,2004,13280275123
TTO,2005,15982282462
TTO,2006,18369361094
TTO,2007,21641620050
TTO,2008,27871587350
TTO,2009,19172165226
TTO,2010,22157948396
TTO,2011,25433011405
TTO,2012,27334581560
TTO,2013,28709988700
TTO,2014,29699968761
TTO,2015,27026080987
TTO,2016,23713671528
TTO,2017,24040299978
TTO,2018,24569079488
TTO,2019,23775754305
TTO,2020,20807571314
TUN,1990,12290568182
TUN,1991,13074782609
TUN,1992,15496708060
TUN,1993,14608335608
TUN,1994,15633174304
TUN,1995,18030876599
TUN,1996,19587161807
TUN,1997,20746210354
TUN,1998,21802893587
TUN,1999,22943202175
TUN,2000,21473528161
TUN,2001,22065832449
TUN,2002,23141616605
TUN,2003,27453902261
TUN,2004,31183885241
TUN,2005,32272186695
TUN,2006,34376664601
